Campaña;Canal;% Recorrido;% Contactabilidad;Efec. Bruta;Efect Neta;Vueltas;MES;AÑO
WxNBxCK_VTR;Kxnxctx txlxvxntxz;100,00%;0,240687679;0,02324263;0,01814059;10002728885;5;2025
WxNBxCK_FxBRx;xPxX;99,86%;0,427864763;0,007985108;0,006613433;9139177094;5;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;100,00%;0,037181451;0,048689139;0,041198502;8604233394;5;2025
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;100,00%;0,281133641;0,010185352;0,007360086;8602026672;5;2025
FxBRx_Mxz_-1;Gzz CxLxMBxx;100,00%;0,52027833;0,001069927;0,000764234;8595427435;5;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;100,00%;0,378707517;0,009985614;0,007277651;8533577964;5;2025
WxNBxCK_xDxLTxMxYxR;Hxldtxch;100,00%;0,45565713;0,011860188;0,00727194;8177775805;5;2025
WxNBxCK_xNTxL;Hxldtxch;100,00%;0,421869819;0,013188161;0,009220212;8030980357;5;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;97,93%;0,413893265;0,000832639;0,000594742;7890754234;5;2025
WxNBxCK_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,344199338;0,011710898;0,00935124;7426160634;5;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;99,70%;0,538547408;0,006347973;0,004793367;7391369567;5;2025
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,331663723;0,01117236;0,007121877;7211144869;5;2025
WxNBxCK_BxzxNxzz;Kxnxctx txlxvxntxz;96,14%;0,43938857;0,000699;0,000591461;7179129161;5;2025
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,44140735;0,014510043;0,009793586;7078548073;5;2025
WxNBxCK_CLxRx;Hxldtxch;100,00%;0,316358619;0,022670124;0,014497878;6953264639;5;2025
WxNBxCK_FxBRx_MxVxL;xPxX;100,00%;0,425066667;0,00250941;0,001254705;6914133333;5;2025
WxNBxCK_VTR;Hxldtxch;100,00%;0,302083333;0,03407225;0,024630542;6681547619;5;2025
WxNBxCK_VTR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,265138408;0,02011963;0,012506797;6538638985;5;2025
RxTxRGxTxNG_PxRTx;Kxnxctx Pxrx;100,00%;0,468399644;0,028006187;0,021330294;5907232744;5;2025
FxBRx_PxRT-xxT_MxVxL;Gzz CxLxMBxx;100,00%;0,545851972;0,002607562;0,002235053;5862647418;5;2025
WxNBxCK_VTR;PHxxNxXzxLxz;100,00%;0,241735537;0,049145299;0,036324786;5835743802;5;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,07677665;0,033057851;0,029752066;5787182741;5;2025
WxNBxCK_xNTxL;PHxxNxXzxLxz;100,00%;0,312899084;0,012911697;0,009738483;5693332192;5;2025
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,352430104;0,014011799;0,007901391;5664389411;5;2025
Crxzz_Cxnzxmxr;CGz CxLxMBxx;100,00%;0,540370668;0,005464223;0,004182346;5656349754;5;2025
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,234305186;0,026678224;0,018491765;5618021393;5;2025
WxNBxCK_CxNzxMxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,071552555;0,040431267;0,02425876;5593442623;5;2025
LLxMxDxRxz_L4;CGz CxLxMBxx;100,00%;0,372592033;0,001094221;0,000634151;5334173438;5;2025
WxNBxCK_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,33212247;0,00625;0,005208333;5287839474;5;2025
LLxMxDxRxz_L4;x365;100,00%;0,374227546;-;-;5157781518;5;2025
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,420833318;0,001919105;0,001118184;5082457864;5;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,24725055;0,021027093;0,015365952;5027294541;5;2025
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,418720266;0,002111535;0,001315253;4991647922;5;2025
LLxMxDxRxz_TxCTxCx;PHxxNxXzxLxz;91,22%;0,477138929;0,033099372;0,018101219;4941199281;5;2025
FxBRx_CxMxNx_C1;xPxX;100,00%;0,403934133;0,003401513;0,002384797;4601102814;5;2025
FxBRx_xXxCTx_x1;xPxX;100,00%;0,455062268;0,006100109;0,004178157;4526418861;5;2025
WxNBxCK_CLxRx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,225245758;0,009508716;0,005241985;4506343017;5;2025
FxBRx_xXxCTx_x1;Gzz CxLxMBxx;97,79%;0,478510738;0,004309849;0,003103092;4491159568;5;2025
LLxMxDxRxz_L2;Kxnxctx Pxrx;66,66%;0,455414285;0,001209303;0,000854852;4447927151;5;2025
LLxMxDxRxz_L4;Kxnxctx Pxrx;100,00%;0,452148284;0,001217447;0,000856722;4439233985;5;2025
WxNBxCK_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,31850821;0,005475941;0,004136083;4385935616;5;2025
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,477320838;0,007680324;0,004469956;4349071866;5;2025
LLxMxDxRxz_TxCTxCx_RxPRx;PHxxNxXzxLxz;99,99%;0,477861488;0,017367844;0,009021162;4338866283;5;2025
LLxMxDxRxz_L3_xNTxL;x365;100,00%;0,388260044;-;-;4231178571;5;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,352430556;0,007741027;0,005629838;4221974206;5;2025
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,385417212;0,004020607;0,002582368;3993515051;5;2025
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,347767367;0,001974467;0,001300916;3975644492;5;2025
LLxMxDxRxz_L1;x365;100,00%;0,401870047;-;-;3919848658;5;2025
LLxMxDxRxz_L2;Hxldtxch;94,77%;0,304486125;0,002161383;0,001337999;3753286639;5;2025
WxNBxCK_MxVxzTxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,364772902;0,003629917;0,002448084;3752886836;5;2025
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;100,00%;0,361803256;0,001364654;0,000900671;3687412362;5;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,306360576;0,001891284;0,001043467;3656037402;5;2025
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;75,42%;0,452205204;-;-;3566525189;5;2025
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,391771797;0,002226997;0,001586247;3541479289;5;2025
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,207776778;0,004819474;0,003430812;3430913627;5;2025
WxNBxCK_DxxDxRxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,213918929;0,007364975;0,005000909;3158873415;5;2025
LLxMxDxRxz_L3_xNTxL;FxRTxL;100,00%;0,314897385;0,001975734;0,001367816;3080640659;5;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,332355103;0,00182024;0,001267387;3063977313;5;2025
LLxMxDxRxz_L1;Kxnxctx Pxrx;100,00%;0,364191381;0,002840784;0,001993379;3041872878;5;2025
FxBRx_CxMxNx_C1;Gzz CxLxMBxx;91,18%;0,369210693;0,003178837;0,002067356;3016907281;5;2025
NPG_Nx_CLxxNTx;Kxnxctx Pxrx;16,86%;0,307936508;0,024054983;0,020618557;2896296296;5;2025
LLxMxDxRxz_L1;FxRTxL;92,50%;0,333841882;0,003552013;0,002534058;2887413053;5;2025
WxNBxCK_xDxLTxMxYxR;FxRTxL;100,00%;0,17808555;0,009635237;0,006538197;2787657801;5;2025
LLxMxDxRxz_L3_xNTxL;Hxldtxch;100,00%;0,288828798;0,002730642;0,001560367;2632227292;5;2025
Crxzz_Cxnzxmxr;xMxRGxx;100,00%;0,357674046;0,007017468;0,004996958;2627188449;5;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;72,23%;0,23046875;0,00044603;-;2610505757;5;2025
LLxMxDxRxz_L2;PHxxNxXzxLxz;100,00%;0,555555556;0,2;-;2555555556;5;2025
LLxMxDxRxz_L1;Hxldtxch;57,49%;0,290026225;0,004436956;0,002471216;2458194198;5;2025
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;81,84%;0,126604833;-;-;2378691726;5;2025
LLxMxDxRxz_L3_xNTxL;xMxRGxx;95,10%;0,229283229;0,001685967;0,001419761;2365811479;5;2025
LLxMxDxRxz_L1;xMxRGxx;69,70%;0,252907981;0,003642987;0,002580449;2270874122;5;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;0,00%;0,541666667;0,923076923;0,461538462;2083333333;5;2025
LLxMxDxRxz_L2;FxRTxL;50,50%;0,249169727;0,001986722;0,001433457;2083265449;5;2025
LLxMxDxRxz_L4;FxRTxL;100,00%;0,246693149;0,00161026;0,001200633;2050219527;5;2025
WxNBxCK_VTR;FxRTxL;100,00%;0,114105263;0,05904059;0,025830258;1914105263;5;2025
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;90,11%;0,156182307;0,018585298;0,013869626;1822112469;5;2025
WxNBxCK_xNTxL;FxRTxL;100,00%;0,171894781;0,005728314;0,005728314;1806301871;5;2025
WxNBxCK_CLxRx;FxRTxL;100,00%;0,113096611;0,018348624;0,017329256;1737145492;5;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz cxlxmbxx;0,01%;0,533333333;0,25;0,125;1733333333;5;2025
LLxMxDxRxz_L2;xMxRGxx;71,63%;0,2251493;0,001876903;0,001310291;1633380907;5;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,171164167;0,002397805;0,00154474;1624755328;5;2025
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,188899067;0,003586055;0,002159783;1623726021;5;2025
LLxMxDxRxz_L4;xMxRGxx;65,14%;0,218763706;0,001207261;0,000862329;1618099671;5;2025
CRxzz_xPzxLLxNG;Kxnxctx Pxrx;100,00%;0,185084746;-;-;1594508475;5;2025
LLxMxDxRxz_L4;PHxxNxXzxLxz;100,00%;0,714285714;0,3;0,1;1428571429;5;2025
LLxMxDxRxz_L1;PHxxNxXzxLxz;51,58%;0,142341059;0,004825737;0,002144772;1248479915;5;2025
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;53,22%;0,128541031;0,003390507;0,00259274;1244494578;5;2025
WxNBxCK_xDxLTxMxYxR;PHxxNxXzxLxz;100,00%;0,461117386;0,009609949;0,004710759;947797376;5;2025
LLxMxDxRxz_L2;x365;100,00%;0,370171493;-;-;544623632;5;2025
LLxMxDxRxz_L2;CGz CxLxMBxx;75,62%;0,373424741;0,001132008;0,000795768;533493632;5;2025
WxNBxCK_xDxLTxMxYxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,391932696;0,008233357;0,005939779;458103031;5;2025
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,322370132;0,013468828;0,008629728;408663096;5;2025
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;96,33%;0,333164833;0,003764006;0,002655229;356656103;5;2025
FxBRx_PxRT-xxT_MxVxL;xPxX;98,32%;0,356578751;0,001880485;0,000835771;277328267;5;2025
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;66,22%;0,137271463;0,000084672;0,000056448;259759249;5;2025
WxNBxCK_MxVxzTxR;FxRTxL;100,00%;0,231365534;0,00257732;0,001718213;170681773;5;2025
LLxMxDxRxz_L1;xBR Lxtxm Cxlxmbxx;100,00%;0,220350304;0,004378579;0,003031324;146252041;5;2025
CRxzz_xPzxLLxNG;Cxnxctxdxz;100,00%;0,175726128;-;-;139524141;5;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;100,00%;0,303519104;0,020741732;0,014767731;100523804;5;2025
LLxMxDxRxz_L4;Hxldtxch;97,34%;0,295173704;0,001528882;0,000750542;35396393;5;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;68,18%;0,213881974;0,00205395;0,00150623;25389076;5;2025
Crxzz_Cxnzxmxr;RxMxTxL;100,00%;1;0,75;0,5;2,5;6;2025
WxNBxCK_DxxDxRxz;RxMxTxL;100,00%;1;1;0,92;1,84;6;2025
WxNBxCK_CLxRx;RxMxTxL;100,00%;1;1;1;1,7;6;2025
CRxzz_FxBRx;RxMxTxL;-;-;-;-;-;6;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;-;-;-;-;-;6;2025
WxNBxCK 2M GRxTxz;Kxnxctx txlxvxntxz;100,00%;0,350406041;0,020126042;0,014942061;20115187349;6;2025
WxNBxCK 2M GRxTxz_GC;Kxnxctx txlxvxntxz;100,00%;0,476826394;0,011532125;0,009884679;16117831893;6;2025
RxTxRGxTxNG_PxRTx;Kxnxctx Pxrx;100,00%;0,597714745;0,031762052;0,024143117;12926143219;6;2025
WxNBxCK_DxFxRxNCxxDx;Kxnxctx txlxvxntxz;99,25%;0,605595069;0,037269026;0,027403696;12411853959;6;2025
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz;100,00%;0,377158067;0,01422251;0,009086004;11934555933;6;2025
LLxMxDxRxz 2M GRxTxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,542021066;0,002764452;0,001788763;11457027015;6;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;99,25%;0,582443103;0,006256901;0,004784689;11367930258;6;2025
WxNBxCK_CxNzxMxR;Hxldtxch;100,00%;0,085560345;0,027707809;0,020990764;10267025862;6;2025
WxNBxCK_xNTxL;Hxldtxch;100,00%;0,486465429;0,009538658;0,006420523;10120397694;6;2025
WxNBxCK_VTR;Kxnxctx txlxvxntxz;100,00%;0,182544003;0,022862823;0,009940358;9712937761;6;2025
FxBRx_WxMxRz_CxNCxLxCxxNxz;xPxX;96,03%;0,476287091;0,018636848;0,008519702;9009383718;6;2025
LLxMxDxRxz 2M GRxTxz;Hxldtxch;100,00%;0,549742026;0,004289492;0,002402761;8789400897;6;2025
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,45195249;0,013627;0,008262218;8621574064;6;2025
WxNBxCK_FxBRx;xPxX;99,61%;0,475029347;0,008454002;0,007153386;8475317668;6;2025
WxNBxCK 2M GRxTxz;PHxxNxXzxLxz;99,87%;0,325244147;0,021059559;0,012750905;8161819398;6;2025
WxNBxCK_VTR;Hxldtxch;100,00%;0,282681051;0,024766545;0,016240357;8128658327;6;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;100,00%;0,301246287;0,011605532;0,008177992;8095645243;6;2025
LLxMxDxRxz_TxCTxCx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,562100603;0,002955207;0,001939559;7872995878;6;2025
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;100,00%;0,234390118;0,012782956;0,008894807;7715560882;6;2025
FxBRx_LxGxzTxCx;xPxX;100,00%;0,586131532;0,00779661;0,007118644;7613947944;6;2025
WxNBxCK_xDxLTxMxYxR;Hxldtxch;100,00%;0,320252831;0,010647507;0,006708795;7515171257;6;2025
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,572897032;0,008573546;0,005287849;7429536839;6;2025
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,32603429;0,013926057;0,008664813;7327050791;6;2025
WxNBxCK_BxzxNxzz;Kxnxctx txlxvxntxz;98,47%;0,434434841;0,000219841;0,00010992;7319134712;6;2025
WxNBxCK 2M GRxTxz;Hxldtxch;99,97%;0,306971274;0,013235806;0,007430628;6846460902;6;2025
FxBRx_PxRT-xxT_MxVxL;Gzz CxLxMBxx;100,00%;0,566586486;0,00270166;0,002315708;6746555871;6;2025
FxBRx_Mxz_-1;xPxX;100,00%;0,327888641;0,002114827;0,001566539;6425122634;6;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;100,00%;0,22554741;0,028333155;0,019031327;6385646764;6;2025
WxNBxCK_CxNzxMxR;PHxxNxXzxLxz;100,00%;0,088235294;0,052380952;0,033333333;6295378151;6;2025
FxBRx_Mxz_-1;Gzz CxLxMBxx;99,91%;0,441411722;0,001945127;0,002252252;5775814542;6;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,069758065;0,01734104;0,009633911;5726209677;6;2025
CRxzz_xPzxLLxNG;Cxnxctxdxz;100,00%;0,54093866;0,049779337;0,047235445;5710458279;6;2025
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,413626142;0,001899443;0,001459434;5435756143;6;2025
LLxMxDxRxz_L4_PRxFxJx;Kxnxctx txlxvxntxz;100,00%;0,258279704;0,000390345;0,00026023;5428410599;6;2025
FxBRx_LxGxzTxCx;Gzz CxLxMBxx;99,95%;0,538068709;0,012942192;0,00949094;5318941504;6;2025
LLxMxDxRxz_L1;x365;100,00%;0,289154472;0,002306226;0,001494537;5310832861;6;2025
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,387584567;0,001618032;0,001081023;5056455671;6;2025
FxBRx_xXxCTx_x1;xPxX;100,00%;0,523156548;0,007050262;0,005259268;5033924269;6;2025
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,360048409;0,00461077;0,003101857;5020844652;6;2025
LLxMxDxRxz 2M GRxTxz;Kxnxctx Pxrx;100,00%;0,383550424;0,001536538;0,000963592;4949896116;6;2025
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,377143257;0,002327393;0,001553141;4897840569;6;2025
LLxMxDxRxz_L4;x365;100,00%;0,376145786;0,000825832;0,000525949;4875179178;6;2025
FxBRx_PxRT-xxT_MxVxL;xPxX;100,00%;0,558779836;0,001595179;0,001240695;4860849757;6;2025
CRxzz_xPzxLLxNG_DCTx;Kxnxctx Pxrx;35,35%;0,337254902;-;-;4830065359;6;2025
WxNBxCK_VTR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,195164376;0,013368984;0,011586453;4720647069;6;2025
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;100,00%;0,214250956;0,006554186;0,004737184;4584219673;6;2025
Crxzz_Cxnzxmxr_PRxFxJx;xMxRGxx;100,00%;0,254078004;0,010208831;0,00775747;4500185274;6;2025
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;100,00%;0,348323415;0,001160684;0,000934209;4453765106;6;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;96,35%;0,318054518;0,001174053;0,00088054;4243838686;6;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,245840376;0,002520816;0,001909709;4197633803;6;2025
FxBRx_CxMxNx_C1;xPxX;100,00%;0,384359505;0,002594034;0,001868322;4108155265;6;2025
WxNBxCK_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,306139254;0,005479179;0,003984858;4070053982;6;2025
CRxzz_xPzxLLxNG;Kxnxctx Pxrx;89,34%;0,373085905;0,041951359;0,041139089;3990534253;6;2025
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,313328234;0,002849935;0,002114091;3926637804;6;2025
Crxzz_Cxnzxmxr_PRxFxJx_x2;xMxRGxx;100,00%;0,395264695;0,008868375;0,006145628;3892410188;6;2025
WxNBxCK_MxVxzTxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,323763676;0,00648824;0,004595837;3849496718;6;2025
LLxMxDxRxz_L3_xNTxL;FxRTxL;100,00%;0,3210867;0,002522444;0,001509494;3808201269;6;2025
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,283792872;0,008056872;0,004423381;3783142793;6;2025
WxNBxCK_VTR;PHxxNxXzxLxz;100,00%;0,220613781;0,023622047;0,01312336;3680949624;6;2025
WxNBxCK_VTR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,200657895;0,026639344;0,014344262;3670641447;6;2025
WxNBxCK_xDxLTxMxYxR;FxRTxL;100,00%;0,186490744;0,015839493;0,010207673;3535315741;6;2025
WxNBxCK_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,363042976;0,002386635;0,001670644;3499682301;6;2025
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,190070374;0,020778003;0,014060303;3479080678;6;2025
WxNBxCK_xNTxL;PHxxNxXzxLxz;100,00%;0,286923441;0,007485885;0,005392375;3434325967;6;2025
WxNBxCK_DxxDxRxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,23355876;0,007266171;0,005572552;3428199566;6;2025
LLxMxDxRxz_xQxxFxX;PHxxNxXzxLxz;100,00%;0,28436019;-;-;3412322275;6;2025
LLxMxDxRxz_L1_PRxFxJx;Kxnxctx txlxvxntxz;100,00%;0,119699042;-;-;3398084815;6;2025
LLxMxDxRxz_L1;FxRTxL;100,00%;0,28762152;0,003660945;0,002162512;3361084311;6;2025
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;76,84%;0,410941023;-;-;3322202445;6;2025
LLxMxDxRxz_L2;Kxnxctx Pxrx;75,71%;0,363866086;0,001224564;0,000888085;3188932822;6;2025
LLxMxDxRxz_L4;Kxnxctx Pxrx;100,00%;0,362430566;0,000873662;0,000602427;3149647348;6;2025
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,319981441;0,008458192;0,006202674;3134807712;6;2025
CRxzz_FxBRx;RxMxTxL;100,00%;1;0,866666667;0,8;3133333333;6;2025
WxNBxCK_VTR;FxRTxL;100,00%;0,12767094;0,033472803;0,014644351;3102564103;6;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,362714783;0,004748031;0,003237294;3029825042;6;2025
CRxzz_xPzxLLxNG_DCTx;Cxnxctxdxz;40,75%;0,289871293;-;-;2894795747;6;2025
Mxnxxl rxfxrxdx_PRxFxJx;xMxRGxx;100,00%;0,525872443;-;-;2868431609;6;2025
LLxMxDxRxz_L2;CGz CxLxMBxx;83,33%;0,251856309;0,000955705;0,000622656;2815200584;6;2025
LLxMxDxRxz_L2_PRxFxJx_x2;Kxnxctx txlxvxntxz;100,00%;0,180678051;0,0003462;0,0003462;2801307312;6;2025
LLxMxDxRxz_L4;CGz CxLxMBxx;100,00%;0,251137856;0,000686886;0,000422699;2786012849;6;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,186547556;0,011971831;0,009389671;2763618847;6;2025
WxNBxCK 2M GRxTxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,207467769;0,006665711;0,004587156;2755237996;6;2025
Mxnxxl rxfxrxdx_PRxFxJx_x2;xMxRGxx;100,00%;0,553563218;-;-;2725057471;6;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,302371883;0,001696853;0,001346416;2615616059;6;2025
LLxMxDxRxz_L1;Kxnxctx Pxrx;100,00%;0,280121709;0,004133648;0,003084498;2583923071;6;2025
FxBRx_CxMxNx_C1;Gzz CxLxMBxx;100,00%;0,322314234;0,002518426;0,001640443;2444437825;6;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;0,30%;0,590361446;0,326530612;0,265306122;2385542169;6;2025
Mxnxxl rxfxrxdx_PRxFxJx;Kxnxctx txlxvxntxz;100,00%;0,666666667;-;-;2333333333;6;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;0,15%;0,641025641;0,5;0,26;2294871795;6;2025
LLxMxDxRxz_L2;FxRTxL;61,16%;0,259081491;0,001419174;0,000882189;2173585543;6;2025
Crxzz_Cxnzxmxr_PRxFxJx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;-;-;-;2171428571;6;2025
LLxMxDxRxz 2M GRxTxz;Kxnxctx txlxvxntxz;57,27%;0,201817253;0,000997085;0,000613591;2155147594;6;2025
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;100,00%;0,203139903;0,008921025;0,006385576;2151463126;6;2025
LLxMxDxRxz_L4;FxRTxL;100,00%;0,259548352;0,001229915;0,000733981;2147089413;6;2025
LLxMxDxRxz 2M GRxTxz;xMxRGxx;75,57%;0,238408033;0,001082411;0,000885609;2138235605;6;2025
WxNBxCK_xDxLTxMxYxR;RxMxTxL;100,00%;1;1;0,966666667;2133333333;6;2025
LLxMxDxRxz_TxCTxCx;PHxxNxXzxLxz;74,34%;0,255707029;0,011254188;0,006961893;2063257507;6;2025
Crxzz_Cxnzxmxr;xMxRGxx;34,96%;0,332026244;0,009957545;0,007333076;2004177559;6;2025
LLxMxDxRxz_L3_xNTxL;Hxldtxch;100,00%;0,168137954;0,00489157;0,002608837;1995778046;6;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,157193904;0,001910498;0,001198109;1994044529;6;2025
LLxMxDxRxz_L1;RxMxTxL;100,00%;1;1;1;1928082192;6;2025
LLxMxDxRxz_L1;Hxldtxch;73,22%;0,157178008;0,026315789;0,016194332;1914920244;6;2025
WxNBxCK_MxVxzTxR;RxMxTxL;100,00%;1;1;0,909090909;1863636364;6;2025
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,193162068;0,007732321;0,005061156;1860824462;6;2025
LLxMxDxRxz_TxCTxCx;RxMxTxL;100,00%;1;1;0,692307692;1807692308;6;2025
LLxMxDxRxz 2M GRxTxz;FxRTxL;100,00%;0,23144208;0,001532176;0,000851209;1756855792;6;2025
LLxMxDxRxz 2M GRxTxz_GC;Kxnxctx txlxvxntxz;63,00%;0,11053555;-;-;1738156905;6;2025
LLxMxDxRxz_L4;PHxxNxXzxLxz;100,00%;0,866666667;0,769230769;0,615384615;1666666667;6;2025
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;49,23%;0,154337178;0,000441404;0,000264842;1657031521;6;2025
LLxMxDxRxz_L3_xNTxL;RxMxTxL;100,00%;1;1;0,880952381;1595238095;6;2025
LLxMxDxRxz_L1;xMxRGxx;80,58%;0,116405674;0,005310229;0,002888019;1540309287;6;2025
LLxMxDxRxz_L3_xNTxL;xMxRGxx;97,39%;0,128429088;0,000556545;0,000445236;1528897974;6;2025
LLxMxDxRxz_L1_PRxFxJx_x2;Kxnxctx txlxvxntxz;100,00%;0,06568833;-;-;1407407407;6;2025
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;37,65%;0,096294211;-;-;1402308326;6;2025
LLxMxDxRxz_L2;xMxRGxx;63,24%;0,173717605;0,000771645;0,000565873;1388141197;6;2025
LLxMxDxRxz_L4;xMxRGxx;62,95%;0,171929134;0,000558207;0,000279104;1379559872;6;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;100,00%;0,058216867;0,016556291;0,014900662;1233060241;6;2025
LLxMxDxRxz_F_DxxDx;PHxxNxXzxLxz;100,00%;0,148138927;-;-;1226067472;6;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;7,35%;0,132120824;0,002021427;0,001010714;1199075929;6;2025
